1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0.0384615
27,0.037037
28,0.0357143
29,0.0344828
30,0.0333333
31,0.0322581
32,0.03125
33,0.030303
34,0.0294118
35,0.0285714
36,0.0277778
37,0.027027
38,0.0263158
39,0.025641
40,0.025
41,0.0243902
42,0.0238095
43,0.0465116
44,0.0454545
45,0.0444444
46,0.0434783
47,0.0425532
48,0.0416667
49,0.0408163
50,0.04
51,0.0392157
52,0.0384615
53,0.0377358
54,0.037037
55,0.0363636
56,0.0357143
57,0.0350877
58,0.0344828
59,0.0338983
60,0.0333333
61,0.0327869
62,0.0322581
63,0.031746
64,0.03125
65,0.0307692
66,0.030303
67,0.0298507
68,0.0294118
69,0.0289855
70,0.0285714
71,0.028169
72,0.0277778
73,0.0273973
74,0.027027
75,0.0266667
76,0.0263158
77,0.025974
78,0.0384615
79,0.0379747
80,0.0375
81,0.037037
82,0.0365854
83,0.0361446
84,0.0357143
85,0.0352941
86,0.0348837
87,0.0344828
88,0.0340909
89,0.0337079
90,0.0333333
91,0.032967
92,0.0326087
93,0.0322581
94,0.0319149
95,0.0315789
96,0.03125
